%time,field.left_wheel,field.right_wheel
1304221318515467882,4.36505699158,4.19045495987
1304221318559549093,3.42161750793,3.42161750793
1304221318599463939,3.93564486504,3.77821922302
1304221318631419897,4.32522201538,3.53881788254
1304221318679454088,4.83999919891,3.7935128212
1304221318714163064,5.06741857529,3.98154330254
1304221318755526065,3.49707555771,3.64912247658
1304221318791467905,4.7133436203,4.18963909149
1304221318835473060,3.28410410881,3.4268913269
1304221318875536918,4.39109134674,4.23426628113
1304221318919429063,3.72045588493,3.43426680565
1304221318955475091,4.18808889389,4.18808889389
1304221318995472908,3.92497301102,3.6109752655
1304221319035415887,3.93126702309,3.61676573753
1304221319075412988,3.29780673981,3.76892209053
1304221319119471073,3.85263562202,3.85263562202
1304221319155416965,4.36738538742,3.84329891205
1304221319195405006,3.77063918114,3.77063918114
1304221319227442979,4.31167602539,4.31167602539
1304221319271496057,3.42658090591,3.42658090591
1304221319311328887,3.77121114731,3.77121114731
1304221319351336002,3.7731821537,3.7731821537
1304221319391431093,3.76988720894,3.61280870438
1304221319435427904,3.28444957733,3.85565829277
1304221319475475072,3.76194524765,3.76194524765
1304221319515453100,4.09046268463,4.24778842926
1304221319559431076,3.42808318138,3.42808318138
1304221319599487066,3.76542186737,3.76542186737
1304221319639334917,3.61596107483,3.77317690849
1304221319671449899,4.51702070236,4.12423658371
1304221319707314968,4.19001913071,3.8408510685
1304221319751396894,3.42920804024,3.71497535706
1304221319799422025,3.40297913551,3.53386306763
1304221319827467918,4.92112731934,4.25006437302
1304221319875519037,3.40236973763,3.5332300663
1304221319915342092,3.78007364273,3.78007364273
1304221319959389925,3.4262406826,3.71176075935
1304221319999469995,3.76228523254,3.76228523254
1304221320039385080,3.77307367325,3.77307367325
1304221320064663887,5.4736571312,4.72724914551
1304221320108648061,3.43340945244,3.43340945244
1304221320152496099,3.72467017174,3.8679265976
1304221320191766023,3.66965913773,3.82920956612
1304221320227855920,3.84236216545,3.66770935059
1304221320267915964,3.76348519325,3.76348519325
1304221320307045936,4.0025396347,3.84243798256
1304221320347723007,3.8578748703,3.70355987549
1304221320387808084,3.61386656761,3.77099108696
1304221320431555032,3.45218753815,3.45218753815
1304221320475431919,3.43643641472,3.72280597687
1304221320507529973,4.69745111465,4.30599689484
1304221320555511951,3.27475237846,3.53673267365
1304221320595439910,3.77516818047,3.77516818047
1304221320627496004,4.70585441589,4.50977706909
1304221320671444892,3.43177461624,3.2887840271
1304221320707545042,4.17452001572,4.17452001572
1304221320747482061,3.77760744095,3.77760744095
1304221320795489072,3.01269197464,3.40565180779
1304221320831470966,4.18525028229,3.66209387779
1304221320871434926,3.7746489048,3.7746489048
1304221320907402038,4.19203662872,4.19203662872
1304221320947423934,3.7688331604,3.7688331604
1304221320991359949,3.42936253548,3.42936253548
1304221321027384996,4.18655920029,4.18655920029
1304221321067434072,3.7683775425,3.61136174202
1304221321106933116,3.81472945213,3.81472945213
1304221321151424884,3.81467151642,3.81467151642
1304221321187400102,3.84052634239,3.66595697403
1304221321227418899,3.77016305923,3.92725324631
1304221321267525911,3.91576838493,3.75913763046
1304221321311496019,3.4308052063,3.85965585709
1304221321359411001,3.4084239006,3.53951692581
1304221321399393081,3.76922464371,3.61217355728
1304221321439418077,3.77026128769,3.77026128769
1304221321475100994,4.22357463837,3.87160992622
1304221321515132904,3.76042151451,4.07379007339
1304221321559119939,3.43213629723,3.43213629723
1304221321596311092,4.06173181534,3.89249300957
1304221321635133028,3.71672201157,4.03991508484
1304221321671108961,3.84000563622,3.31636834145
1304221321719089031,3.40374827385,3.79648852348
1304221321759093046,3.76926088333,3.76926088333
1304221321796550989,4.04117393494,4.04117393494
1304221321831223964,4.52574682236,3.98265719414
1304221321875077962,3.85428762436,3.85428762436
1304221321907282114,5.68551969528,3.92104792595
1304221321955075025,3.93249607086,3.80141282082
1304221321991163969,4.01720190048,3.84254097939
1304221322031234979,4.08003807068,3.9231133461
1304221322067209959,4.01829385757,3.84358549118
1304221322107074022,4.07857227325,4.07857227325
1304221322159460067,3.36992883682,3.36992883682
1304221322199455022,3.92684054375,3.92684054375
1304221322235538005,4.35404920578,4.00572490692
1304221322271459102,4.01589107513,4.19049501419
1304221322315449953,3.71935462952,3.43325042725
1304221322355411052,3.9262406826,4.0832901001
1304221322387448072,4.31973981857,3.73068451881
1304221322427438020,3.77068352699,3.77068352699
1304221322467458009,3.76603293419,3.76603293419
1304221322507503986,3.76511025429,3.76511025429
1304221322547414064,3.77837634087,3.77837634087
1304221322587409973,3.76972198486,3.76972198486
1304221322627455949,3.76938724518,3.61232924461
1304221322671385049,3.71601748466,3.8589413166
1304221322707484006,3.83574795723,3.66139578819
1304221322751446008,3.71360254288,3.71360254288
1304221322787448883,3.83896780014,3.83896780014
1304221322827451944,3.9269964695,3.76991653442
1304221322875477075,3.5310177803,3.66179633141
1304221322915563106,3.76261281967,3.76261281967
1304221322947396993,4.33656072617,3.74521136284
1304221322987448930,3.9260597229,3.9260597229
1304221323027436971,3.77119421959,3.92832732201
1304221323067430973,3.92673921585,3.76966953278
1304221323111510038,3.41738939285,3.84456300735
1304221323155515909,3.71476173401,3.85763716698
1304221323199409961,3.43523669243,3.43523669243
1304221323232623100,4.54477024078,3.97667384148
1304221323275068998,3.55140519142,3.55140519142
1304221323312643051,4.01017379761,4.17726421356
1304221323351948976,3.83598852158,3.99582123756
1304221323399969100,3.01130580902,3.27315831184
1304221323427953958,4.93349504471,4.2607460022
1304221323475944042,3.40675616264,3.79984331131
1304221323513896942,3.97555661201,3.80990839005
1304221323551949024,3.63349246979,3.79865121841
1304221323591979026,4.23695707321,4.08003282547
1304221323631922006,3.93271303177,3.77540445328
1304221323667840957,3.65365076065,3.65365076065
1304221323707886934,3.77253127098,3.77253127098
1304221323751956939,3.85422563553,3.99697470665
1304221323791985034,3.6125023365,3.45543718338
1304221323827986001,3.84313321114,3.84313321114
1304221323873878955,3.69684958458,3.8337700367
1304221323907603025,4.0994553566,3.72677779198
1304221323947832107,3.73107624054,3.73107624054
1304221323995942115,3.54105257988,3.40990233421
1304221324031960010,4.18071842194,4.35491514206
1304221324071985006,3.77098226547,3.77098226547
1304221324108387947,3.60990452766,3.78180456161
1304221324152339935,3.86023235321,3.71726083755
1304221324191945075,3.66227459908,3.82150387764
1304221324231952905,3.76294326782,3.76294326782
1304221324277416944,3.32036161423,3.5970582962
1304221324313036918,4.23647165298,3.88343238831
1304221324351977109,3.87186837196,3.87186837196
1304221324387077093,3.92425870895,3.74588346481
1304221324431875944,3.65035796165,3.790756464
1304221324467838048,3.66787958145,3.84254050255
1304221324507859945,3.76368689537,3.92050719261
1304221324547936916,3.77322149277,3.93043899536
1304221324587802886,3.77002644539,3.77002644539
1304221324627439975,3.81661987305,3.81661987305
1304221324667783021,3.72674846649,3.72674846649
1304221324707812070,3.7666323185,3.7666323185
1304221324747807025,3.77007174492,3.77007174492
1304221324787911891,3.92781329155,3.77070069313
1304221324827857017,3.61390471458,3.77103090286
1304221324867860078,3.76539564133,3.76539564133
1304221324914011955,3.6790831089,3.54282069206
